tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#PU0RJG8YQ,العفريت,1,13,11133413,18,#PU0RJG8YQ,#YR0QRUYCY,3,3,100,#YR0QRUYCY,morfovvt,2,11,0,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#JCYYY9VY,Blue,4,11,11133413,19,#JCYYY9VY,#YUYLPG82,3,3,100,#YUYLPG82,FERDAWS,3,11,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#YUYLPG82,FERDAWS,3,11,11133413,20,#YUYLPG82,#JCYYY9VY,1,1,57,#JCYYY9VY,Blue,4,11,0,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#Y9R8VC00,DANG,5,10,11133413,21,#Y9R8VC00,#LPLCVQCU0,3,3,100,#LPLCVQCU0,القيصر حمزه,8,10,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#JCYYY9VY,Blue,4,11,11133413,22,#JCYYY9VY,#8VGQLU0VY,3,3,100,#8VGQLU0VY,الصياد,4,11,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#2QGLGU0LY,kllacam19k,7,10,11133413,23,#2QGLGU0LY,#PRVYPY0LP,3,3,100,#PRVYPY0LP,ANONYMOUS,7,10,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#Q0L0VY0PQ,Kismet_27,9,9,11133413,24,#Q0L0VY0PQ,#P2C9CCUGL,2,2,75,#P2C9CCUGL,دموع الورد,10,9,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#Y9R8VC00,DANG,5,10,11133413,25,#Y9R8VC00,#Q8LYL0UVL,3,3,100,#Q8LYL0UVL,STEYR,9,9,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#QPYRLQVC9,joker face,12,9,11133413,26,#QPYRLQVC9,#PU0RJG8YQ,0,0,29,#PU0RJG8YQ,العفريت,1,13,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#9C02URYL,spacerock12,8,10,11133413,27,#9C02URYL,#JCRPPRJQ,3,1,100,#JCRPPRJQ,✌️FERAS✌️,6,10,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#YRPC0UYRL,Meximanian,10,9,11133413,28,#YRPC0UYRL,#Q9V8UJPCP,3,3,100,#Q9V8UJPCP,:(خالد,15,8,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#990LG8Q9R,Pixal,3,11,11133413,29,#990LG8Q9R,#8CQU90LVJ,3,3,100,#8CQU90LVJ,❤أم فاروق❤,5,11,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#9C02URYL,spacerock12,8,10,11133413,30,#9C02URYL,#LCYUU9LGU,3,3,100,#LCYUU9LGU,『SW』〆وهم,11,9,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#YR0QRUYCY,morfovvt,2,11,11133413,31,#YR0QRUYCY,#P2C9CCUGL,3,1,100,#P2C9CCUGL,دموع الورد,10,9,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#YRPC0UYRL,Meximanian,10,9,11133413,32,#YRPC0UYRL,#L9088L82J,3,3,100,#L9088L82J,عبودي,12,9,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#PRVYPY0LP,ANONYMOUS,7,10,11133413,33,#PRVYPY0LP,#9C02URYL,3,1,100,#9C02URYL,spacerock12,8,10,0,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#LCYUU9LGU,『SW』〆وهم,11,9,11133413,34,#LCYUU9LGU,#YRPC0UYRL,3,2,100,#YRPC0UYRL,Meximanian,10,9,0,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#PRVYPY0LP,ANONYMOUS,7,10,11133413,35,#PRVYPY0LP,#Y9R8VC00,3,3,100,#Y9R8VC00,DANG,5,10,0,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#LPLCVQCU0,القيصر حمزه,8,10,11133413,36,#LPLCVQCU0,#2QGLGU0LY,2,2,76,#2QGLGU0LY,kllacam19k,7,10,0,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#Q0L0VY0PQ,Kismet_27,9,9,11133413,37,#Q0L0VY0PQ,#PU0RJG8YQ,0,0,27,#PU0RJG8YQ,العفريت,1,13,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#PU0RJG8YQ,العفريت,1,13,11133413,38,#PU0RJG8YQ,#RCV08YPR,1,1,74,#RCV08YPR,littlesonshine,1,12,0,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#P0LJ9Q8YV,مى هايبر,2,12,11133413,39,#P0LJ9Q8YV,#JCYYY9VY,2,1,83,#JCYYY9VY,Blue,4,11,0,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#8VGQLU0VY,الصياد,4,11,11133413,40,#8VGQLU0VY,#2QGLGU0LY,1,0,68,#2QGLGU0LY,kllacam19k,7,10,0,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#YR0QRUYCY,morfovvt,2,11,11133413,41,#YR0QRUYCY,#PU0RJG8YQ,1,1,65,#PU0RJG8YQ,العفريت,1,13,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#RCV08YPR,littlesonshine,1,12,11133413,42,#RCV08YPR,#PU0RJG8YQ,2,1,77,#PU0RJG8YQ,العفريت,1,13,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#990LG8Q9R,Pixal,3,11,11133413,43,#990LG8Q9R,#YUYLPG82,2,0,91,#YUYLPG82,FERDAWS,3,11,1,#VUCVG2J0,Sheer Force,15,#JUQV9QV9,أبطال القوه,12,2021-08-27 18:56:51,15,normal
#YRPC0UYRL,Meximanian,11,9,11128265,1,#YRPC0UYRL,#Q9CQC8QLR,3,3,100,#Q9CQC8QLR,buntelan kentut,12,9,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#JCYYY9VY,Blue,3,11,11128265,2,#JCYYY9VY,#9PRPR208P,3,3,100,#9PRPR208P,ADE ADEM 02,3,11,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#RVYY9Q8P,ZekeTheFreak,1,12,11128265,3,#RVYY9Q8P,#98JQYGRUQ,3,3,100,#98JQYGRUQ,tokek uyee,2,12,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#JCYYY9VY,Blue,3,11,11128265,4,#JCYYY9VY,#L2Q2UG2C,1,1,50,#L2Q2UG2C,ADE ADEM 01,1,13,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#RVYY9Q8P,ZekeTheFreak,1,12,11128265,5,#RVYY9Q8P,#L2Q2UG2C,1,0,72,#L2Q2UG2C,ADE ADEM 01,1,13,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#YRPC0UYRL,Meximanian,11,9,11128265,6,#YRPC0UYRL,#Q28GURUVR,3,3,100,#Q28GURUVR,yozza,13,7,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#2G0R9YRCR,John,8,10,11128265,7,#2G0R9YRCR,#9QCUJ88U0,3,3,100,#9QCUJ88U0,And I Hope,7,11,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#QPYRLQVC9,joker face,13,9,11128265,8,#QPYRLQVC9,#Y29GJJYQ8,3,3,100,#Y29GJJYQ8,RIDHO UYEE ✌,14,8,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#Q9UPU9920,CHOU NGOR MU,10,9,11128265,9,#Q9UPU9920,#LLURGGVP0,3,3,100,#LLURGGVP0,MiniPix,15,5,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#Q9UPU9920,CHOU NGOR MU,10,9,11128265,10,#Q9UPU9920,#9PJG98QCR,3,3,100,#9PJG98QCR,Right Pix,14,8,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#P0CGLGJJ8,ADE ADEM 04,6,10,11128265,11,#P0CGLGJJ8,#2G0R9YRCR,2,2,84,#2G0R9YRCR,John,8,10,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#9R2VGLQUU,ADE ADEM 05,5,10,11128265,12,#9R2VGLQUU,#292LQVGP8,3,3,100,#292LQVGP8,SkyNet,5,10,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#Q0P9JRJUJ,HMM BAU MEMEK,9,10,11128265,13,#Q0P9JRJUJ,#YY0QGPYR8,2,2,94,#YY0QGPYR8,STAR,9,9,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#9PRPR208P,ADE ADEM 02,3,11,11128265,14,#9PRPR208P,#JCYYY9VY,2,2,94,#JCYYY9VY,Blue,3,11,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#L2Q2UG2C,ADE ADEM 01,1,13,11128265,15,#L2Q2UG2C,#RVYY9Q8P,2,2,79,#RVYY9Q8P,ZekeTheFreak,1,12,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#8PYQ0LCG,-_-Jambo-_-,4,11,11128265,16,#8PYQ0LCG,#P0G9CGY9C,3,3,100,#P0G9CGY9C,Mr.Crazy,4,11,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#LQRRGRCPU,Δπt¡ t¤x¡¢,8,10,11128265,17,#LQRRGRCPU,#2G0R9YRCR,3,1,100,#2G0R9YRCR,John,8,10,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#Q9CQC8QLR,buntelan kentut,12,9,11128265,18,#Q9CQC8QLR,#P82C2VYL,3,3,100,#P82C2VYL,Ivan the great,12,9,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#LUVLQ8Y2J,kontol kecepit,11,9,11128265,19,#LUVLQ8Y2J,#YRPC0UYRL,1,1,63,#YRPC0UYRL,Meximanian,11,9,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#LQRRGRCPU,Δπt¡ t¤x¡¢,8,10,11128265,20,#LQRRGRCPU,#YRPC0UYRL,3,2,100,#YRPC0UYRL,Meximanian,11,9,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#Q0L0VY0PQ,Kismet_27,10,9,11128265,21,#Q0L0VY0PQ,#Q9UPU9920,3,3,100,#Q9UPU9920,CHOU NGOR MU,10,9,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#P82C2VYL,Ivan the great,12,9,11128265,22,#P82C2VYL,#LUVLQ8Y2J,3,3,100,#LUVLQ8Y2J,kontol kecepit,11,9,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#P82C2VYL,Ivan the great,12,9,11128265,23,#P82C2VYL,#Q0P9JRJUJ,3,3,100,#Q0P9JRJUJ,HMM BAU MEMEK,9,10,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#9QCUJ88U0,And I Hope,7,11,11128265,24,#9QCUJ88U0,#8PYQ0LCG,2,2,81,#8PYQ0LCG,-_-Jambo-_-,4,11,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#P0G9CGY9C,Mr.Crazy,4,11,11128265,25,#P0G9CGY9C,#8Y0C08VU0,2,2,70,#8Y0C08VU0,ml,6,10,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#P0G9CGY9C,Mr.Crazy,4,11,11128265,26,#P0G9CGY9C,#9C02URYL,3,3,100,#9C02URYL,spacerock12,7,10,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#Q0L0VY0PQ,Kismet_27,10,9,11128265,27,#Q0L0VY0PQ,#LQRRGRCPU,1,1,78,#LQRRGRCPU,Δπt¡ t¤x¡¢,8,10,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#98JQYGRUQ,tokek uyee,2,12,11128265,28,#98JQYGRUQ,#JCYYY9VY,2,0,96,#JCYYY9VY,Blue,3,11,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#9QCUJ88U0,And I Hope,7,11,11128265,29,#9QCUJ88U0,#8Y0C08VU0,3,1,100,#8Y0C08VU0,ml,6,10,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#9C02URYL,spacerock12,7,10,11128265,30,#9C02URYL,#9R2VGLQUU,1,1,90,#9R2VGLQUU,ADE ADEM 05,5,10,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#9R2VGLQUU,ADE ADEM 05,5,10,11128265,31,#9R2VGLQUU,#Q0L0VY0PQ,3,3,100,#Q0L0VY0PQ,Kismet_27,10,9,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#P0CGLGJJ8,ADE ADEM 04,6,10,11128265,32,#P0CGLGJJ8,#QPYRLQVC9,3,3,100,#QPYRLQVC9,joker face,13,9,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#9PRPR208P,ADE ADEM 02,3,11,11128265,33,#9PRPR208P,#8PYQ0LCG,2,0,81,#8PYQ0LCG,-_-Jambo-_-,4,11,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#2G0R9YRCR,John,8,10,11128265,34,#2G0R9YRCR,#LQRRGRCPU,3,2,100,#LQRRGRCPU,Δπt¡ t¤x¡¢,8,10,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#98JQYGRUQ,tokek uyee,2,12,11128265,35,#98JQYGRUQ,#YUGRG09CG,3,3,100,#YUGRG09CG,Ice Witch,2,11,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#L2Q2UG2C,ADE ADEM 01,1,13,11128265,36,#L2Q2UG2C,#8PYQ0LCG,3,1,100,#8PYQ0LCG,-_-Jambo-_-,4,11,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#Q0P9JRJUJ,HMM BAU MEMEK,9,10,11128265,37,#Q0P9JRJUJ,#JCYYY9VY,2,0,61,#JCYYY9VY,Blue,3,11,0,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#292LQVGP8,SkyNet,5,10,11128265,38,#292LQVGP8,#9R2VGLQUU,3,2,100,#9R2VGLQUU,ADE ADEM 05,5,10,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#9PJG98QCR,Right Pix,14,8,11128265,39,#9PJG98QCR,#PV02R9QCV,3,3,100,#PV02R9QCV,Ade Adem,15,8,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#292LQVGP8,SkyNet,5,10,11128265,40,#292LQVGP8,#P0CGLGJJ8,2,2,89,#P0CGLGJJ8,ADE ADEM 04,6,10,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#9C02URYL,spacerock12,7,10,11128265,41,#9C02URYL,#P0CGLGJJ8,3,1,100,#P0CGLGJJ8,ADE ADEM 04,6,10,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#YY0QGPYR8,STAR,9,9,11128265,42,#YY0QGPYR8,#Q0P9JRJUJ,2,0,60,#Q0P9JRJUJ,HMM BAU MEMEK,9,10,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#8Y0C08VU0,ml,6,10,11128265,43,#8Y0C08VU0,#9QCUJ88U0,3,0,100,#9QCUJ88U0,And I Hope,7,11,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#9PJG98QCR,Right Pix,14,8,11128265,44,#9PJG98QCR,#Q28GURUVR,3,0,100,#Q28GURUVR,yozza,13,7,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#YUGRG09CG,Ice Witch,2,11,11128265,45,#YUGRG09CG,#L2Q2UG2C,0,0,24,#L2Q2UG2C,ADE ADEM 01,1,13,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#YY0QGPYR8,STAR,9,9,11128265,46,#YY0QGPYR8,#Q9UPU9920,1,0,77,#Q9UPU9920,CHOU NGOR MU,10,9,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#QPYRLQVC9,joker face,13,9,11128265,47,#QPYRLQVC9,#Q28GURUVR,3,0,100,#Q28GURUVR,yozza,13,7,1,#VUCVG2J0,Sheer Force,15,#V8Q0GJRP,SENDAL JEPIT !!,6,2021-08-24 22:38:28,15,normal
#QYP2UVGJU,Jake2,19,8,11122453,1,#QYP2UVGJU,#9PJG98QCR,3,3,100,#9PJG98QCR,Right Pix,18,8,0,#VUCVG2J0,Sheer Force,15,#2JR2CPYV,Starfleet,18,2021-08-21 22:07:51,20,normal
#GYQGCLCL,C Pass,13,9,11122453,2,#GYQGCLCL,#29Q8Y200G,2,2,56,#29Q8Y200G,Pixalite,13,9,0,#VUCVG2J0,Sheer Force,15,#2JR2CPYV,Starfleet,18,2021-08-21 22:07:51,20,normal
#LUVUPQ29V,GooseBender,15,9,11122453,3,#LUVUPQ29V,#QPYRLQVC9,2,2,98,#QPYRLQVC9,joker face,16,9,0,#VUCVG2J0,Sheer Force,15,#2JR2CPYV,Starfleet,18,2021-08-21 22:07:51,20,normal
#282JVQYLC,Jake,7,10,11122453,4,#282JVQYLC,#9C02URYL,2,2,67,#9C02URYL,spacerock12,8,10,0,#VUCVG2J0,Sheer Force,15,#2JR2CPYV,Starfleet,18,2021-08-21 22:07:51,20,normal
#JCYYY9VY,Blue,3,11,11122453,5,#JCYYY9VY,#PRVRYCVJ2,3,3,100,#PRVRYCVJ2,Punisher's War,3,12,1,#VUCVG2J0,Sheer Force,15,#2JR2CPYV,Starfleet,18,2021-08-21 22:07:51,20,normal
#Q8ULRQ999,Jim,18,8,11122453,6,#Q8ULRQ999,#QY08U9Y8L,0,0,47,#QY08U9Y8L,baconvan,19,8,0,#VUCVG2J0,Sheer Force,15,#2JR2CPYV,Starfleet,18,2021-08-21 22:07:51,20,normal
#QYP2UVGJU,Jake2,19,8,11122453,7,#QYP2UVGJU,#Y9CP0YPC8,1,1,57,#Y9CP0YPC8,marbabe,17,8,0,#VUCVG2J0,Sheer Force,15,#2JR2CPYV,Starfleet,18,2021-08-21 22:07:51,20,normal
#LUVUPQ29V,GooseBender,15,9,11122453,8,#LUVUPQ29V,#P82C2VYL,2,2,95,#P82C2VYL,Ivan the great,15,9,0,#VUCVG2J0,Sheer Force,15,#2JR2CPYV,Starfleet,18,2021-08-21 22:07:51,20,normal
#Q8ULRQ999,Jim,18,8,11122453,9,#Q8ULRQ999,#Y9CP0YPC8,1,0,56,#Y9CP0YPC8,marbabe,17,8,0,#VUCVG2J0,Sheer Force,15,#2JR2CPYV,Starfleet,18,2021-08-21 22:07:51,20,normal
